Country Name,Country Code,Series Name,Series Code,1996 [YR1996],1998 [YR1998],2000 [YR2000],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015]
Cote d'Ivoire,CIV,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.00997183937579393,-0.260258108377457,-1.32136428356171,-1.98546159267426,-1.84167921543121,-2.15657186508179,-2.29800581932068,-1.88944435119629,-1.88593649864197,-1.82060015201569,-1.28476572036743,-1.5632164478302,-1.40217173099518,-1.25646567344666,-1.02469193935394,-1.01804566383362,-0.861269414424896
Croatia,HRV,Government Effectiveness: Estimate,GE.EST,0.0682964399456978,0.0608297996222973,0.313113063573837,0.336906552314758,0.378448367118835,0.473107516765594,0.478883117437363,0.56881445646286,0.477998316287994,0.569463908672333,0.612941920757294,0.628803670406342,0.561188817024231,0.705676853656769,0.700217187404633,0.693564832210541,0.509246706962585
Croatia,HRV,Regulatory Quality: Estimate,RQ.EST,-0.160721331834793,-0.0955100059509277,-0.0390639901161194,0.297613710165024,0.480891644954681,0.540823400020599,0.487961649894714,0.415057986974716,0.494209617376328,0.506879806518555,0.556072473526001,0.559737920761108,0.52399480342865,0.446416735649109,0.449616283178329,0.40302437543869,0.364025622606277
Croatia,HRV,Rule of Law: Estimate,RL.EST,-0.61034882068634,-0.337904870510101,0.00948374811559916,-0.172390386462212,-0.0460531711578369,0.0521314069628716,0.0930413976311684,-0.00890915282070637,0.076544776558876,0.0780479535460472,0.140614971518517,0.174184322357178,0.182801485061646,0.221288174390793,0.273468673229218,0.310604959726334,0.202253043651581
Croatia,HRV,Voice and Accountability: Estimate,VA.EST,-0.1622723788023,-0.342254877090454,0.472407460212708,0.504860043525696,0.583580255508423,0.642411410808563,0.430248647928238,0.442772001028061,0.483395874500275,0.425878942012787,0.442525029182434,0.427822291851044,0.480367302894592,0.507809221744537,0.481037616729736,0.478818893432617,0.50022941827774
Croatia,HRV,Control of Corruption: Estimate,CC.EST,-0.81954562664032,-0.715805888175964,-0.207538828253746,0.248566299676895,0.163370221853256,0.199675872921944,0.140845909714699,0.0927709490060806,0.0830380916595459,-0.0433541089296341,-0.100362926721573,-0.028736112639308,0.0094450656324625,-0.0396295115351677,0.109819047152996,0.185389935970306,0.200588777661324
Croatia,HRV,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.176478818058968,-0.0358976870775223,0.152178898453712,0.524807691574097,0.518491387367249,0.642313182353973,0.426056951284409,0.542121708393097,0.586546719074249,0.551511764526367,0.585302591323853,0.577575325965881,0.598563194274902,0.57616925239563,0.611005246639252,0.611314117908478,0.576115846633911
Cuba,CUB,Government Effectiveness: Estimate,GE.EST,-0.89422869682312,-0.418507426977158,-0.234199196100235,-0.45413538813591,-0.238366082310677,-0.442306965589523,-0.538254022598267,-0.303108692169189,-0.192595854401588,-0.361225664615631,-0.386719733476639,-0.39207398891449,-0.405428022146225,-0.429956376552582,-0.472881257534027,-0.0580320060253143,0.0137403570115566
Cuba,CUB,Regulatory Quality: Estimate,RQ.EST,-1.23360645771027,-1.39786207675934,-1.27960622310638,-1.31748688220978,-1.4878454208374,-1.60825228691101,-1.42898392677307,-1.44285535812378,-1.55984771251678,-1.50508296489716,-1.63139188289642,-1.69210064411163,-1.65367472171783,-1.57191383838654,-1.59436285495758,-1.3596853017807,-1.24523854255676
Cuba,CUB,Rule of Law: Estimate,RL.EST,-1.01377391815186,-0.896702945232391,-0.935000002384186,-1.07447803020477,-1.12294209003448,-1.02172207832336,-0.98841381072998,-0.66985559463501,-0.616517126560211,-0.760693728923798,-0.65247255563736,-0.657036542892456,-0.611629128456116,-0.631465435028076,-0.625295281410217,-0.576281666755676,-0.6236532330513
Cuba,CUB,Voice and Accountability: Estimate,VA.EST,-1.39028561115265,-1.59377861022949,-1.63386464118958,-1.66219878196716,-1.86817371845245,-1.8283748626709,-1.86427688598633,-1.85152304172516,-1.82251942157745,-1.74665236473083,-1.66414487361908,-1.55125749111176,-1.52664065361023,-1.43317592144012,-1.39752733707428,-1.50621581077576,-1.52687275409698
Cuba,CUB,Control of Corruption: Estimate,CC.EST,0.456694304943085,0.545194327831268,0.51244193315506,0.512349784374237,0.283661067485809,0.253376513719559,0.306298345327377,0.259522944688797,0.326146304607391,0.280431389808655,0.354087769985199,0.410279303789139,0.35101842880249,0.308510601520538,0.130099922418594,0.0727730095386505,0.0717862397432327
Cuba,CUB,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.161043465137482,-0.0727386549115181,0.148350298404694,0.183974593877792,0.270832419395447,0.343339800834656,0.402301520109177,0.437658876180649,0.422771871089935,0.49492746591568,0.344212651252747,0.329244285821915,0.283900886774063,0.316907942295074,0.370838344097137,0.512651741504669,0.579513669013977
Cyprus,CYP,Government Effectiveness: Estimate,GE.EST,1.23012781143188,1.22238957881927,1.0714704990387,1.31403982639313,1.1018728017807,1.17566096782684,1.1822212934494,1.31601798534393,1.42720770835876,1.52089393138885,1.43051874637604,1.52814853191376,1.5651079416275,1.38949298858643,1.36283886432648,1.13576090335846,1.03617107868195
Cyprus,CYP,Regulatory Quality: Estimate,RQ.EST,1.252854347229,1.17728352546692,1.1073637008667,1.21900391578674,1.18714797496796,1.2486515045166,1.26967144012451,1.28268599510193,1.3330602645874,1.38634324073792,1.37399220466614,1.43198668956757,1.23712909221649,1.13345897197723,0.921766340732574,1.09490144252777,1.06047701835632
Cyprus,CYP,Rule of Law: Estimate,RL.EST,0.820982098579407,0.930672168731689,0.977296471595764,0.959110677242279,0.894852995872498,0.903874933719635,0.903481543064117,1.0745108127594,1.08189928531647,1.18962955474854,1.19088768959045,1.19598197937012,1.05313193798065,1.07865154743195,1.00826299190521,1.05868542194366,1.01172542572021
Cyprus,CYP,Voice and Accountability: Estimate,VA.EST,1.03171300888062,0.974612176418304,1.073650598526,1.14216446876526,0.969577789306641,0.950023889541626,0.986932039260864,1.05045330524445,1.06829714775085,1.08949828147888,1.0778888463974,1.02193415164948,1.05340230464935,1.01353847980499,0.974721729755402,1.03695940971375,1.0427303314209
Cyprus,CYP,Control of Corruption: Estimate,CC.EST,1.801837682724,1.29644286632538,1.22568821907043,1.2753769159317,1.21433782577515,0.893026173114777,0.892286777496338,1.09361970424652,1.07764601707458,1.24208474159241,0.932839632034302,1.00473845005035,0.887361526489258,1.25364828109741,1.24836277961731,1.06631481647491,0.980598270893097
Cyprus,CYP,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.300788968801498,0.133690401911736,0.425842642784119,0.0923957601189613,0.472111642360687,0.348627746105194,0.462991029024124,0.5155428647995,0.534266591072083,0.641123116016388,0.379257559776306,0.442892223596573,0.596068024635315,0.618188142776489,0.549555897712708,0.555943369865417,0.542625784873962
Czech Republic,CZE,Government Effectiveness: Estimate,GE.EST,0.620137095451355,0.618243396282196,0.622763156890869,0.965943992137909,0.891172647476196,0.905118525028229,0.966353058815002,1.07718360424042,0.905077278614044,1.01376712322235,0.890521228313446,0.912711322307587,0.93179190158844,0.928298771381378,0.887555599212646,1.02301001548767,1.05149567127228
Czech Republic,CZE,Regulatory Quality: Estimate,RQ.EST,1.01846313476563,0.916610360145569,0.728393256664276,1.18567061424255,1.1844437122345,1.07933986186981,1.11047387123108,1.10324430465698,1.02599382400513,1.15474605560303,1.32030081748962,1.3003249168396,1.20074224472046,1.064945936203,1.09032583236694,1.02328073978424,1.08479988574982
Czech Republic,CZE,Rule of Law: Estimate,RL.EST,0.836868941783905,0.840641438961029,0.600264310836792,0.827071487903595,0.836341798305511,0.743953764438629,0.821648418903351,0.837423741817474,0.86175948381424,0.888172566890717,0.935738980770111,0.925472736358643,1.02257347106934,1.0161110162735,1.01224040985107,1.13623476028442,1.12322509288788
Czech Republic,CZE,Voice and Accountability: Estimate,VA.EST,0.995521783828735,0.906932592391968,0.680607199668884,0.98049795627594,0.966464281082153,0.954430401325226,0.879076778888702,0.927273809909821,0.961973130702972,1.00077295303345,1.02004039287567,1.00027656555176,1.00901770591736,0.952595293521881,0.966159760951996,1.02096998691559,1.01953780651093
Czech Republic,CZE,Control of Corruption: Estimate,CC.EST,0.645792722702026,0.546025931835175,0.0786311402916908,0.358817428350449,0.444380640983582,0.381079643964767,0.463735491037369,0.305537462234497,0.234358564019203,0.27059668302536,0.328171223402023,0.259117364883423,0.296931266784668,0.23293325304985,0.193954825401306,0.317237675189972,0.390838533639908
Czech Republic,CZE,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.04137027263641,0.810088098049164,0.255117475986481,0.945121288299561,0.843988478183746,0.625824749469757,0.902911841869354,1.00812268257141,0.978254795074463,1.01088678836823,0.878455400466919,0.956922650337219,1.09275329113007,1.04112267494202,1.05212008953094,0.962732791900635,0.959901213645935
Denmark,DNK,Government Effectiveness: Estimate,GE.EST,1.91298890113831,2.03491449356079,2.00147771835327,2.09600186347961,2.16180276870728,2.34492468833923,2.14081764221191,2.25330066680908,2.35869908332825,2.24540901184082,2.2291054725647,2.09274697303772,2.11219310760498,1.97823679447174,1.9834942817688,1.80653595924377,1.8493310213089
Denmark,DNK,Regulatory Quality: Estimate,RQ.EST,1.78702771663666,1.75020587444305,1.75572621822357,1.75222063064575,1.76377820968628,1.77466464042664,1.67005431652069,1.80742573738098,1.92190778255463,1.88282954692841,1.89257395267487,1.88287162780762,1.91136634349823,1.80361795425415,1.8128445148468,1.71628499031067,1.73391163349152
Denmark,DNK,Rule of Law: Estimate,RL.EST,1.7892998456955,1.8425840139389,1.79882252216339,1.87332308292389,1.92007291316986,1.95365333557129,1.94536948204041,1.9871609210968,2.00268483161926,1.95054757595062,1.92105257511139,1.89660620689392,1.92876708507538,1.8617616891861,1.8846743106842,2.09361839294434,2.0409562587738
Denmark,DNK,Voice and Accountability: Estimate,VA.EST,1.57527649402618,1.50077092647552,1.5832382440567,1.55425238609314,1.59831857681274,1.82638072967529,1.76802110671997,1.63489580154419,1.52169513702393,1.59802424907684,1.57101786136627,1.58198809623718,1.59816932678223,1.70471405982971,1.69398593902588,1.54845476150513,1.56827127933502
Denmark,DNK,Control of Corruption: Estimate,CC.EST,2.3697030544281,2.35954427719116,2.51538515090942,2.39808392524719,2.44801735877991,2.51477909088135,2.30674195289612,2.5532066822052,2.53037571907043,2.47136068344116,2.51941061019897,2.4134349822998,2.45252895355225,2.40450382232666,2.4255907535553,2.26135921478271,2.23179650306702
Denmark,DNK,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.35779917240143,1.35200691223145,1.42547464370728,1.43193876743317,1.17138195037842,1.05170464515686,1.03651821613312,1.02656841278076,1.10731387138367,1.04660832881927,0.973167836666107,1.02745497226715,1.09717500209808,0.905157089233398,0.94898533821106,0.933735489845276,0.892347931861877
Djibouti,DJI,Government Effectiveness: Estimate,GE.EST,-0.935791611671448,-1.11309945583344,-1.10048544406891,-0.869564712047577,-0.749021708965302,-0.617147922515869,-0.819893658161163,-0.910892903804779,-0.875702261924744,-0.883291244506836,-0.909149885177612,-0.989794850349426,-0.965129852294922,-1.07437598705292,-0.971215844154358,-0.983352899551392,-0.956454157829285
Djibouti,DJI,Regulatory Quality: Estimate,RQ.EST,-0.948878943920136,-1.05799722671509,-0.729478240013123,-0.569257020950317,-0.767950534820557,-0.662686705589294,-0.763498604297638,-0.750890135765076,-0.70361053943634,-0.669811010360718,-0.613831222057343,-0.624323785305023,-0.528817057609558,-0.425467550754547,-0.520189464092255,-0.514239072799683,-0.68903923034668
Djibouti,DJI,Rule of Law: Estimate,RL.EST,-0.960161507129669,-0.865547776222229,-0.891357362270355,-0.882125616073608,-0.848716974258423,-0.803295910358429,-0.909815788269043,-0.822001397609711,-0.696494698524475,-0.584319233894348,-0.649226129055023,-0.713907361030579,-0.794247984886169,-0.769022643566132,-0.752219557762146,-0.852414786815643,-0.898576378822327
Djibouti,DJI,Voice and Accountability: Estimate,VA.EST,-0.85625034570694,-0.988682866096497,-0.824110507965088,-0.804925322532654,-0.629348814487457,-0.733045399188995,-1.05861723423004,-1.09606277942657,-1.17955422401428,-1.17914795875549,-1.1832503080368,-1.24844408035278,-1.40202307701111,-1.41701412200928,-1.46500933170319,-1.424684882164,-1.40202677249908
Djibouti,DJI,Control of Corruption: Estimate,CC.EST,-0.472677022218704,-0.729076206684113,-0.948293030261993,-0.705668687820435,-0.839414656162262,-0.512619197368622,-0.677966892719269,-0.597462773323059,-0.445088684558868,-0.179698213934898,-0.288886815309525,-0.318009555339813,-0.305850923061371,-0.340767502784729,-0.424442917108536,-0.492329716682434,-0.575444996356964
Djibouti,DJI,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.477100193500519,-1.07458817958832,-0.394259661436081,-0.452846646308899,-0.954153001308441,-0.320201069116592,-0.7769455909729,-0.224175304174423,-0.0572520941495895,0.302829384803772,0.500602841377258,0.262200623750687,0.18003360927105,0.165376737713814,-0.120562754571438,-0.742656409740448,-0.447735100984573
Dominica,DMA,Government Effectiveness: Estimate,GE.EST,0.646408021450043,0.149318739771843,0.389612793922424,0.424483388662338,0.221360996365547,0.120768181979656,0.426099449396133,0.420093446969986,0.461653888225555,0.532784223556519,0.608314454555511,0.650179445743561,0.607510447502136,0.670515477657318,0.722724258899689,0.0655301064252853,0.106443174183369
Dominica,DMA,Regulatory Quality: Estimate,RQ.EST,1.00180113315582,0.378661960363388,0.4382104575634,0.679932415485382,0.786572575569153,0.585732817649841,0.729425549507141,0.857556462287903,0.719433307647705,0.554613590240479,0.511821627616882,0.426373898983002,0.238652437925339,0.291550636291504,0.27954962849617,0.231329962611198,0.26136189699173
Dominica,DMA,Rule of Law: Estimate,RL.EST,0.77970165014267,0.663122653961182,0.624560117721558,0.724700033664703,0.682315170764923,0.61501157283783,0.623984038829803,0.694209635257721,0.661438822746277,0.634696662425995,0.695233762264252,0.685518980026245,0.636860013008118,0.625516951084137,0.643280863761902,0.466664433479309,0.639645278453827
Dominica,DMA,Voice and Accountability: Estimate,VA.EST,1.00550639629364,1.06599879264832,1.06656932830811,1.10706949234009,1.08312654495239,1.00080704689026,0.980879843235016,1.03094732761383,1.02519285678864,1.06394779682159,1.03996121883392,1.01177477836609,1.01312494277954,0.983508884906769,1.00103187561035,1.10601449012756,1.10945355892181
Dominica,DMA,Control of Corruption: Estimate,CC.EST,0.901485562324524,0.400292277336121,0.270405292510986,0.486411511898041,0.493000984191895,0.605177164077759,0.696970164775848,0.622109115123749,0.636293947696686,0.694861769676209,0.743084311485291,0.735411942005157,0.736268997192383,0.699633777141571,0.700698733329773,0.663972556591034,0.61652398109436
Dominica,DMA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.644520223140717,0.649721443653107,0.411485314369202,0.467570811510086,0.653890788555145,1.01405465602875,0.86405998468399,0.956218481063843,0.846274375915527,0.958127796649933,0.718562364578247,0.988674521446228,1.20595824718475,1.0667188167572,1.20941257476807,1.11455690860748,1.18655896186829
Dominican Republic,DOM,Government Effectiveness: Estimate,GE.EST,-0.366108030080795,-0.575465023517609,-0.334904104471207,-0.408234894275665,-0.538091778755188,-0.630665957927704,-0.55040180683136,-0.555213391780853,-0.666083872318268,-0.612729966640472,-0.610983967781067,-0.644103705883026,-0.582248568534851,-0.506299257278442,-0.461343556642532,-0.431844800710678,-0.344239294528961
Dominican Republic,DOM,Regulatory Quality: Estimate,RQ.EST,-0.221799492835999,-0.166307717561722,-0.138750270009041,-0.225285828113556,-0.335555076599121,-0.412255197763443,-0.379214018583298,-0.231802433729172,-0.233317568898201,-0.186831071972847,-0.191017180681229,-0.143881842494011,-0.187339425086975,-0.102280870079994,-0.0704169720411301,-0.0356767326593399,-0.0371257290244102
Dominican Republic,DOM,Rule of Law: Estimate,RL.EST,-0.495197832584381,-0.483073174953461,-0.618076384067535,-0.688516020774841,-0.620129704475403,-0.651629269123077,-0.682463645935059,-0.570424854755402,-0.616922199726105,-0.666081190109253,-0.768728971481323,-0.80386483669281,-0.758631408214569,-0.687455117702484,-0.51151430606842,-0.379109054803848,-0.456412225961685
Dominican Republic,DOM,Voice and Accountability: Estimate,VA.EST,-0.0403310135006905,-0.04817845672369,0.120026044547558,0.200263112783432,0.0162523929029703,0.0404934622347355,-0.0867893844842911,0.166833430528641,0.156325355172157,0.113761432468891,0.060492254793644,0.0385622307658196,0.0562256053090096,0.0941551849246025,0.0896174162626266,0.165339455008507,0.12788499891758
Dominican Republic,DOM,Control of Corruption: Estimate,CC.EST,-0.0976607576012611,-0.714976072311401,-0.623079538345337,-0.356919437646866,-0.629687905311584,-0.451384246349335,-0.589113533496857,-0.63620001077652,-0.688458800315857,-0.669256687164307,-0.726679801940918,-0.807579040527344,-0.760765194892883,-0.803574323654175,-0.827898144721985,-0.79013454914093,-0.769615471363068
Dominican Republic,DOM,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.139528036117554,-0.479363143444061,-0.0138835664838552,0.0549315363168716,-0.446173459291458,-0.327838033437729,-0.229776248335838,-0.0957935526967049,-0.0866560488939285,-0.0323785617947578,-0.0104966200888157,-0.0694866552948952,-0.0142191667109728,0.238076269626617,0.182239770889282,0.128180593252182,0.170123502612114
Ecuador,ECU,Government Effectiveness: Estimate,GE.EST,-0.626731514930725,-0.513880848884583,-0.804000675678253,-0.861652195453644,-0.838638603687286,-0.850661158561707,-0.91438090801239,-0.982583165168762,-0.865168869495392,-0.862658619880676,-0.778992235660553,-0.719707012176514,-0.585006356239319,-0.514994144439697,-0.508535921573639,-0.496244311332703,-0.435876458883286
Ecuador,ECU,Regulatory Quality: Estimate,RQ.EST,-0.18318235874176,-0.0916765257716179,-0.51710307598114,-0.674719393253326,-0.669346153736115,-0.70228511095047,-0.808234989643097,-1.09523248672485,-1.13629543781281,-1.13265740871429,-1.27921628952026,-1.16279053688049,-1.02271437644958,-1.0135954618454,-0.922677576541901,-1.01892483234406,-1.14156401157379
Ecuador,ECU,Rule of Law: Estimate,RL.EST,-0.512396216392517,-0.636129140853882,-0.683256149291992,-0.767798662185669,-0.756384193897247,-0.744289815425873,-0.835508108139038,-1.07106792926788,-1.06888175010681,-1.1776921749115,-1.25273585319519,-1.20290696620941,-1.20485699176788,-1.14422523975372,-0.958825886249542,-1.055455327034,-1.02878284454346
Ecuador,ECU,Voice and Accountability: Estimate,VA.EST,-0.118472814559937,-0.0301589127629995,-0.422992140054703,-0.14330005645752,-0.177138030529022,-0.294937282800674,-0.426254510879517,-0.334500163793564,-0.231215178966522,-0.283780962228775,-0.277274906635284,-0.259465396404266,-0.324250936508179,-0.324884176254272,-0.28499510884285,-0.2484260648489,-0.259271323680878
Ecuador,ECU,Control of Corruption: Estimate,CC.EST,-0.905057013034821,-1.0161167383194,-1.00961458683014,-0.982882380485535,-0.801983177661896,-0.669346511363983,-0.747195363044739,-0.827825546264648,-0.893004775047302,-0.78680682182312,-0.887236952781677,-0.859103858470917,-0.792945504188538,-0.664653718471527,-0.612504839897156,-0.816595315933228,-0.653979957103729
Ecuador,ECU,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.867823123931885,-0.244200050830841,-0.686769783496857,-0.835558354854584,-0.993810415267944,-0.833363771438599,-0.802662968635559,-0.855182349681854,-0.792625069618225,-0.728123307228088,-0.683296382427216,-0.621092915534973,-0.713682651519775,-0.60478550195694,-0.182282507419586,-0.017787903547287,-0.101074822247028
"Egypt, Arab Rep.",EGY,Government Effectiveness: Estimate,GE.EST,-0.206289425492287,-0.169919982552528,-0.156550198793411,-0.404071807861328,-0.304393142461777,-0.2303406894207,-0.39103102684021,-0.480589896440506,-0.372661024332047,-0.351056158542633,-0.273301988840103,-0.37584376335144,-0.571289598941803,-0.817764043807983,-0.888805985450745,-0.840393245220184,-0.761894822120667
"Egypt, Arab Rep.",EGY,Regulatory Quality: Estimate,RQ.EST,0.00978618022054434,-0.335655450820923,-0.350374728441238,-0.497094243764877,-0.619116187095642,-0.492500156164169,-0.413162022829056,-0.43305441737175,-0.282260894775391,-0.174320548772812,-0.187044680118561,-0.156618475914001,-0.325295865535736,-0.470634520053864,-0.638392806053162,-0.741680324077606,-0.796496510505676
"Egypt, Arab Rep.",EGY,Rule of Law: Estimate,RL.EST,0.0454143546521664,-0.0267903003841639,-0.0127622252330184,0.0503615513443947,0.0609540045261383,0.0876440927386284,0.027224337682128,-0.206502020359039,-0.191134452819824,-0.0841725990176201,-0.058173842728138,-0.115162648260593,-0.406649082899094,-0.455484420061111,-0.597381412982941,-0.602120280265808,-0.503164708614349
"Egypt, Arab Rep.",EGY,Voice and Accountability: Estimate,VA.EST,-0.758325636386871,-0.81680691242218,-0.792550146579742,-1.08293294906616,-1.0826770067215,-0.946446001529694,-0.952292799949646,-1.1563845872879,-1.12489187717438,-1.17387402057648,-1.12152850627899,-1.14726424217224,-1.1336817741394,-0.765262722969055,-1.03878355026245,-1.14327025413513,-1.09615612030029
"Egypt, Arab Rep.",EGY,Control of Corruption: Estimate,CC.EST,-0.0662366896867752,-0.250817030668259,-0.391072422266006,-0.287910133600235,-0.465622842311859,-0.544407427310944,-0.516180872917175,-0.662887930870056,-0.678537011146545,-0.706536829471588,-0.418195396661758,-0.548980355262756,-0.657039940357208,-0.58808559179306,-0.603603959083557,-0.592639982700348,-0.559167325496674
"Egypt, Arab Rep.",EGY,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.576848089694977,-0.0621558874845505,-0.0106730423867702,-0.458419740200043,-0.659954011440277,-0.781874656677246,-0.645329356193542,-0.864459812641144,-0.592185199260712,-0.521247982978821,-0.61941385269165,-0.907435476779938,-1.44452881813049,-1.46468663215637,-1.64825117588043,-1.60780048370361,-1.34292685985565
El Salvador,SLV,Government Effectiveness: Estimate,GE.EST,-0.727096557617188,-0.51327645778656,-0.535358548164368,-0.509051740169525,-0.338338732719421,-0.268627345561981,-0.320175766944885,-0.202796190977097,-0.204512119293213,-0.157419770956039,-0.0268441066145897,0.00422324240207672,-0.105440348386765,-0.134577006101608,-0.122170872986317,-0.0226482972502708,-0.242529854178429
El Salvador,SLV,Regulatory Quality: Estimate,RQ.EST,0.00649948604404926,0.331068515777588,0.178407996892929,0.0180940311402082,-0.115460857748985,0.0995815321803093,-0.0464718900620937,0.0732715576887131,0.203533053398132,0.224002718925476,0.353600144386292,0.37953770160675,0.488646447658539,0.333020806312561,0.321794211864471,0.344482928514481,0.199564963579178
El Salvador,SLV,Rule of Law: Estimate,RL.EST,-0.902551293373108,-0.746418654918671,-0.75337415933609,-0.562406539916992,-0.498319864273071,-0.381237864494324,-0.467904478311539,-0.653018176555634,-0.694887280464172,-0.716828286647797,-0.808264434337616,-0.864604949951172,-0.756732642650604,-0.735866129398346,-0.654114246368408,-0.506243467330933,-0.592137336730957
El Salvador,SLV,Voice and Accountability: Estimate,VA.EST,-0.168232828378677,-0.00635408563539386,-0.104422733187675,0.114175386726856,0.155953541398048,0.0974622145295143,-0.0144736357033253,0.07620619982481,0.0740723982453346,0.0872486084699631,0.0442293062806129,0.0467686802148819,0.0179012008011341,-0.0682180002331734,-0.0417866781353951,0.134284809231758,0.126707032322884
El Salvador,SLV,Control of Corruption: Estimate,CC.EST,-0.900336503982544,-0.809845626354218,-0.502873122692108,-0.756975173950195,-0.371706873178482,-0.39465394616127,-0.412734389305115,-0.19523523747921,-0.296839952468872,-0.289045780897141,-0.193469107151031,-0.230316326022148,-0.212497428059578,-0.386749535799026,-0.352479994297028,-0.392415165901184,-0.434550940990448
El Salvador,SLV,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.299768686294556,-0.01488605607301,0.264159888029099,0.220946416258812,-0.19816081225872,-0.0686803311109543,-0.0302938297390938,-0.149391651153564,0.00334700266830623,0.0519111715257168,-0.0213150568306446,0.0546982549130917,0.112941436469555,0.216216459870338,-0.0802621990442276,-0.054998155683279,-0.0500441938638687
Equatorial Guinea,GNQ,Government Effectiveness: Estimate,GE.EST,-1.06628441810608,-1.45583426952362,-1.51201713085175,-1.34614956378937,-1.24457228183746,-1.46283793449402,-1.47122716903687,-1.61420488357544,-1.67634570598602,-1.67180728912354,-1.72187507152557,-1.69053709506989,-1.63878989219666,-1.60685551166534,-1.54165256023407,-1.51155650615692,-1.42254650592804
Equatorial Guinea,GNQ,Regulatory Quality: Estimate,RQ.EST,-1.57363247871399,-1.66246736049652,-1.7146612405777,-1.49081563949585,-1.3978830575943,-1.44725620746613,-1.42916369438171,-1.39430773258209,-1.32056093215942,-1.32302343845367,-1.27894794940948,-1.38460075855255,-1.33560299873352,-1.44805419445038,-1.42810964584351,-1.36302495002747,-1.34530925750732
Equatorial Guinea,GNQ,Rule of Law: Estimate,RL.EST,-1.16459906101227,-1.4431357383728,-1.3028552532196,-1.38870334625244,-1.34840130805969,-1.44515132904053,-1.40960443019867,-1.3422486782074,-1.27938401699066,-1.24513602256775,-1.24568355083466,-1.26819562911987,-1.20344388484955,-1.24806785583496,-1.29973697662354,-1.4059042930603,-1.39614200592041
Equatorial Guinea,GNQ,Voice and Accountability: Estimate,VA.EST,-1.5370614528656,-1.57340514659882,-1.61649084091187,-1.63764297962189,-1.6993043422699,-1.64156019687653,-1.68497943878174,-1.82317435741425,-1.89144766330719,-1.89755952358246,-1.81039369106293,-1.86587941646576,-1.90441024303436,-1.90198540687561,-1.97089910507202,-1.97968602180481,-2.00232291221619
Equatorial Guinea,GNQ,Control of Corruption: Estimate,CC.EST,-1.2541811466217,-1.21120655536652,-1.53102171421051,-1.3359249830246,-1.55138218402863,-1.70572566986084,-1.68433380126953,-1.64068508148193,-1.54558324813843,-1.50821506977081,-1.50352931022644,-1.49095153808594,-1.48670470714569,-1.53850162029266,-1.60120749473572,-1.83650863170624,-1.82767808437347
Equatorial Guinea,GNQ,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.238000720739365,-0.216866388916969,-0.178229078650475,-0.596362888813019,0.05336007848382,-0.108192130923271,-0.450880169868469,0.129562973976135,0.210541784763336,0.191487044095993,0.38652640581131,0.231505930423737,0.116897821426392,0.187061354517937,0.0765898674726486,-0.371630191802979,-0.189996898174286
Eritrea,ERI,Government Effectiveness: Estimate,GE.EST,-1.19949150085449,-0.907551407814026,-1.01610350608826,-0.810976982116699,-0.982483863830566,-1.02435839176178,-0.969936788082123,-1.32682478427887,-1.29130113124847,-1.30077743530273,-1.38272678852081,-1.3710697889328,-1.42141222953796,-1.45537292957306,-1.52732574939728,-1.61983692646027,-1.59962213039398
Eritrea,ERI,Regulatory Quality: Estimate,RQ.EST,-1.16331231594086,-0.568014442920685,-0.943370699882507,-1.1099761724472,-1.61562097072601,-1.67406594753265,-1.79044103622437,-2.09710955619812,-2.12226247787476,-2.18123459815979,-2.26072835922241,-2.2524585723877,-2.21878170967102,-2.24470853805542,-2.22879219055176,-2.13469505310059,-2.11201572418213
Eritrea,ERI,Rule of Law: Estimate,RL.EST,-0.375169545412064,-0.225836127996445,-0.466591954231262,-0.391911000013351,-0.507205605506897,-0.694286346435547,-0.839377045631409,-1.09594225883484,-1.17848634719849,-1.21975815296173,-1.24196314811707,-1.28662633895874,-1.29383289813995,-1.32244503498077,-1.34571695327759,-1.46088981628418,-1.4143123626709
Eritrea,ERI,Voice and Accountability: Estimate,VA.EST,-1.25811100006104,-1.06592297554016,-1.37167084217072,-1.76313519477844,-1.9007693529129,-1.85101401805878,-2.1420726776123,-2.03373074531555,-2.06726837158203,-2.11330056190491,-2.16477084159851,-2.15570282936096,-2.17858624458313,-2.15281009674072,-2.14684772491455,-2.04547739028931,-2.04217982292175
